,url,year,imdb_link,title,Directed by,Produced by,Starring,Music by,Cinematography,Edited by,Distributed by,Release date,Running time,Country,Language
1622,https://en.wikipedia.org/wiki/Fetishes_(documentary),-0.9373941810784994,https://www.imdb.com/title/tt0116298/,Fetishes,Nick Broomfield,Nick Broomfield,"['Mistress Beatrice', 'Mistress Catherine', 'Mistress Delilah', 'Mistress Natasha', 'Mistress Raven']",Jaimie Muhoberac,Christophe Lanzenberg,William C. Carruth,HBO,1996,84 min,,English
1623,https://en.wikipedia.org/wiki/Fever_Lake,-0.9373941810784994,https://www.imdb.com/title/tt0116299/,Fever Lake,Rafe M. Portilo,"['Jamie Elliott', 'Ralph E. Portillo']","['Corey Haim', 'Mario López', 'Bo Hopkins']",Robert J. Walsh,,,ETD Distribution Company,"['1996', '(', '1996', ')']",90 minutes,,English
1624,https://en.wikipedia.org/wiki/Fire_on_the_Mountain_(1996_film),-0.9373941810784994,https://www.imdb.com/title/tt0116310/,Fire on the Mountain,,,,,,,,"['1996', '(', '1996', ')']",,United States,English
1625,https://en.wikipedia.org/wiki/First_Kid,-0.9373941810784994,https://www.imdb.com/title/tt0116311/,First Kid,David M. Evans,Roger Birnbaum,"['Sinbad', 'Robert Guillaume', 'Timothy Busfield']",Richard Gibbs,Anthony B. Richmond,Harry Keramidas,Buena Vista Pictures,"['August 30, 1996', '(', '1996-08-30', ')']",101 minutes,United States,English
1626,https://en.wikipedia.org/wiki/The_First_Wives_Club,-0.9373941810784994,https://www.imdb.com/title/tt0116313/,The First Wives Club,Hugh Wilson,Scott Rudin,"['Bette Midler', 'Goldie Hawn', 'Diane Keaton', 'Maggie Smith', 'Dan Hedaya', 'Bronson Pinchot', 'Marcia Gay Harden']",Marc Shaiman,Donald E. Thorin,John Bloom,Paramount Pictures,"September 20, 1996",103 minutes,United States,English
1627,https://en.wikipedia.org/wiki/Fled,-0.9373941810784994,https://www.imdb.com/title/tt0116320/,Fled,Kevin Hooks,"Frank Mancuso, Jr.","['Laurence Fishburne', 'Stephen Baldwin', 'Will Patton', 'Robert John Burke', 'Salma Hayek']",Graeme Revell,Matthew F. Leonetti,"['Richard Nord', 'Joseph Gutowski']",Metro-Goldwyn-Mayer,"July 19, 1996",98 minutes,United States,English
1628,https://en.wikipedia.org/wiki/Flipper_(1996_film),-0.9373941810784994,https://www.imdb.com/title/tt0116322/,Flipper,Alan Shapiro,"['James McNamara', 'Perry Katz']","['Paul Hogan', 'Elijah Wood', 'Chelsea Field', 'Isaac Hayes', 'Jonathan Banks']",Joel McNeely,Bill Butler,Peck Prior,Universal Pictures,"['May 10, 1996', '(', '1996-05-10', ')']",95 Minutes,United States,English
1629,https://en.wikipedia.org/wiki/Flirting_with_Disaster_(film),-0.9373941810784994,https://www.imdb.com/title/tt0116324/,Flirting with Disaster,David O. Russell,Dean Silvers,"['Ben Stiller', 'Patricia Arquette', 'Téa Leoni', 'Alan Alda', 'Mary Tyler Moore', 'George Segal', 'Lily Tomlin', 'Josh Brolin', 'Richard Jenkins']",Stephen Endelman,Eric Alan Edwards,Christopher Tellefsen,Miramax Films,"['March 22, 1996', '(', '1996-03-22', ')']",93 minutes,United States,English
1630,https://en.wikipedia.org/wiki/Fly_Away_Home,-0.9373941810784994,https://www.imdb.com/title/tt0116329/,Fly Away Home,Carroll Ballard,Carol Baum,"['Jeff Daniels', 'Anna Paquin', 'Dana Delany', 'Terry Kinney']",Mark Isham,Caleb Deschanel,Nicholas C. Smith,Columbia Pictures,"['September 13, 1996', '(', '1996-09-13', ')']",107 minutes,"['Canada', 'United States', 'New Zealand']",English
1631,https://en.wikipedia.org/wiki/Follow_Me_Home_(film),-0.9373941810784994,https://www.imdb.com/title/tt0119138/,Follow Me Home,Peter Bratt,,"['Alfre Woodard', 'Jesse Borrego', 'Benjamin Bratt', 'Calvin Levels', 'Steve Reevis']",,,,,"['1996', '(', '1996', ')']",,United States,English
1632,https://en.wikipedia.org/wiki/For_Hope,-0.9373941810784994,https://www.imdb.com/title/tt0116335/,For Hope,Bob Saget,,"['Dana Delany', 'Chris Demetral', 'Henry Czerny', 'Polly Bergen', 'Sharon Monsky', 'Harold Gould']",,Ron Orieux,,,,100 min.,,
1633,https://en.wikipedia.org/wiki/Foxfire_(1996_film),-0.9373941810784994,https://www.imdb.com/title/tt0116353/,Foxfire,Annette Haywood-Carter,"['Jeffrey Lurie', 'John Bard Manulis', 'John P. Marsh']","['Hedy Burress', 'Angelina Jolie', 'Jenny Lewis', 'Jenny Shimizu', 'Sarah Rosenberg']",Michel Colombier,Newton Thomas Sigel,Louise Innes,The Samuel Goldwyn Company,"['August 23, 1996', '(', '1996-08-23', ')']",102 minutes,United States,English
1634,https://en.wikipedia.org/wiki/Freeway_(1996_film),-0.9373941810784994,https://www.imdb.com/title/tt0116361/,Freeway,Matthew Bright,"['Chris Hanley', 'Brad Wyman']","['Kiefer Sutherland', 'Reese Witherspoon', 'Wolfgang Bodison', 'Dan Hedaya', 'Amanda Plummer', 'Brooke Shields', 'Michael T. Weiss', 'Bokeem Woodbine']",Danny Elfman,John Thomas,Maysie Hoy,"['Republic Pictures', 'Paramount Pictures']","['June 8, 1996', '(', '1996-06-08', ')', '(HBO)', 'August 23, 1996', '(', '1996-08-23', ')', '(theatrical)', '[1]']",102 minutes,United States,English
1635,,,,,,,,,,,,,,,
1636,https://en.wikipedia.org/wiki/The_Frighteners,-0.9373941810784994,https://www.imdb.com/title/tt0116365/,The Frighteners,Peter Jackson,"['Peter Jackson', 'Jamie Selkirk']","['Michael J. Fox', 'Trini Alvarado', 'Peter Dobson', 'John Astin', 'Dee Wallace Stone', 'Jeffrey Combs', 'Jake Busey']",Danny Elfman,"['John Blick', 'Alun Bollinger']",Jamie Selkirk,Universal Pictures,"['July 19, 1996', '(', '1996-07-19', ')']",110 minutes,"['United States', '[2]', 'New Zealand', '[2]']",English
1637,https://en.wikipedia.org/wiki/From_Dusk_Till_Dawn_(film),-0.9373941810784994,https://www.imdb.com/title/tt0116367/,From Dusk Till Dawn,Robert Rodriguez,"['Gianni Nunnari', 'Meir Teper']","['Harvey Keitel', 'George Clooney', 'Quentin Tarantino', 'Juliette Lewis', 'Cheech Marin', 'Fred Williamson', 'Salma Hayek']",Graeme Revell,Guillermo Navarro,Robert Rodriguez,Miramax Films,"['January 17, 1996', '(', '1996-01-17', ')']",108 minutes,United States,English
1638,https://en.wikipedia.org/wiki/Frostbiter:_Wrath_of_the_Wendigo,-0.9373941810784994,https://www.imdb.com/title/tt0116371/,Frostbiter: Wrath of the Wendigo,Tom Chaney,"['Tom Chaney', 'Bill Siemers', 'David Thiry']","['Ron Asheton', 'Lori Baker', 'Devlin Burton', 'John Bussard', 'Patrick Butler', 'Alan Madlane']",Steve Quick,Tom Chaney,"['Tom Chaney', 'Kaye Davis']",Troma Entertainment,"['1996', '(', '1996', ')']",98 minutes,United States,English
1639,https://en.wikipedia.org/wiki/The_Funeral_(1996_film),-0.9373941810784994,https://www.imdb.com/title/tt0116378/,The Funeral,Abel Ferrara,Mary Kane,"['Christopher Walken', 'Benicio del Toro', 'Vincent Gallo', 'Paul Hipp', 'Chris Penn', 'Isabella Rossellini', 'Annabella Sciorra']",Joe Delia,Ken Kelsch,"['Mayin Lo', 'Jim Mol', 'Bill Pankow']",October Films,"['August 28, 1996', '(', '1996-08-28', ')', '(Italy)', 'November 1, 1996', '(', '1996-11-01', ')', '(U.S.)']",99 min.,United States,"['English', 'Italian']"
1640,https://en.wikipedia.org/wiki/Gang_in_Blue,-0.9373941810784994,https://www.imdb.com/title/tt0116393/,Gang in Blue,"['Melvin Van Peebles', 'Mario Van Peebles']","['Lee Mayes', 'Neal Moritz']",,,,,,"['1996', '(', '1996', ')']",99 minutes,United States,English
1641,https://en.wikipedia.org/wiki/Generation_X_(film),-0.9373941810784994,https://www.imdb.com/title/tt0116401/,Generation X,Jack Sholder,,"['Matt Frewer', 'Finola Hughes']",J. Peter Robinson,Bryan England,,,,87 minutes,,
1642,https://en.wikipedia.org/wiki/Get_on_the_Bus,-0.9373941810784994,https://www.imdb.com/title/tt0116404/,Get on the Bus,Spike Lee,"['Reuben Cannon', 'Barry Rosenbush', 'Bill Borden']","['Richard Belzer', ""De'aundre Bonds"", 'Andre Braugher', 'Thomas Jefferson Byrd', 'Gabriel Casseus', 'Albert Hall', 'Hill Harper', 'Harry Lennix', 'Bernie Mac', 'Wendell Pierce', 'Roger Guenveur Smith', 'Isaiah Washington', 'Steve White', 'Ossie Davis', 'Charles S. Dutton']",Terence Blanchard,Elliot Davis,Leander T. Sales,Columbia Pictures,"['October 16, 1996', '(', '1996-10-16', ')']",120 minutes,United States,English
1643,https://en.wikipedia.org/wiki/Getting_Away_with_Murder_(1996_film),-0.9373941810784994,https://www.imdb.com/title/tt0116405/,Getting Away with Murder,Harvey Miller,"['Penny Marshall', 'Frank Price']","['Dan Aykroyd', 'Lily Tomlin', 'Jack Lemmon', 'Bonnie Hunt', 'Brian Kerwin']",John Debney,Frank Tidy,Richard Nord,Savoy Pictures,"['April 12, 1996', '(', '1996-04-12', ')']",92 minutes,United States,English
1644,https://en.wikipedia.org/wiki/The_Ghost_and_the_Darkness,-0.9373941810784994,https://www.imdb.com/title/tt0116409/,The Ghost and the Darkness,Stephen Hopkins,"['Gale Anne Hurd', 'Paul B. Radin', 'A. Kitman Ho']","['Michael Douglas', 'Val Kilmer']",Jerry Goldsmith,Vilmos Zsigmond,"['Robert Brown', 'Roger Bondelli', 'Steve Mirkovich']",Paramount Pictures,"October 11, 1996",110 minutes,United States,English
1645,https://en.wikipedia.org/wiki/Ghosts_of_Mississippi,-0.9373941810784994,https://www.imdb.com/title/tt0116410/,Ghosts of Mississippi,Rob Reiner,"['Nicholas Paleologos', 'Rob Reiner', 'Andrew Scheinman', 'Frederick M. Zollo', 'Charles Newirth', 'Jeff Stott']","['Alec Baldwin', 'Whoopi Goldberg', 'James Woods', 'Craig T. Nelson']",Marc Shaiman,John Seale,Robert Leighton,Columbia Pictures,"['December 20, 1996', '(', '1996-12-20', ')']",130 minutes,United States,English
1646,,,,,,,,,,,,,,,
1647,https://en.wikipedia.org/wiki/Girl_6_(film),-0.9373941810784994,https://www.imdb.com/title/tt0116414/,Girl 6,Spike Lee,Spike Lee,"['Theresa Randle', 'Isaiah Washington', 'Spike Lee']","['Cliff Eidelman', 'Prince']",Malik Hassan Sayeed,Sam Pollard,20th Century Fox,"March 22, 1996",108 minutes,United States,English
1648,https://en.wikipedia.org/wiki/Girls_Town_(1996_film),-0.9373941810784994,https://www.imdb.com/title/tt0116418/,Girls Town,Jim McKay,Lauren Zalaznick,"['Lili Taylor', 'Bruklin Harris', 'Aunjanue Ellis', 'Anna Grace']",Guru,Russell Lee Fine,"['Alex Hall', 'Jim McKay']",October Films,1996,90 minutes,United States,English
1649,https://en.wikipedia.org/wiki/The_Glimmer_Man,-0.9373941810784994,https://www.imdb.com/title/tt0116421/,The Glimmer Man,John Gray,"['Julius R. Nasso', 'Steven Seagal']","['Steven Seagal', 'Keenen Ivory Wayans', 'Bob Gunton', 'Brian Cox', 'Michelle Johnson']",Trevor Rabin,Rick Bota,Donn Cambern,Warner Bros.,"['October 4, 1996', '(', '1996-10-04', ')']",92 minutes,United States,English
1650,https://en.wikipedia.org/wiki/Gone_in_the_Night,-0.9373941810784994,https://www.imdb.com/title/tt0116434/,Gone in the Night,Bill L. Norton,,"['Shannen Doherty', 'Kevin Dillon', 'Ed Asner', 'Dixie Carter']",Joseph Conlan,Robert Draper,,,,190 minutes,,
1651,https://en.wikipedia.org/wiki/Gotti_(1996_film),-0.9373941810784994,https://www.imdb.com/title/tt0116441/,Gotti,Robert Harmon,,"['Armand Assante', 'Anthony Quinn', 'Vincent Pastore']",Mark Isham,Alar Kivilo,,,,116 minutes,,
1652,https://en.wikipedia.org/wiki/Grace_of_My_Heart,-0.9373941810784994,https://www.imdb.com/title/tt0116442/,Grace of My Heart,Allison Anders,"['Ruth Charny', 'Daniel Hassid', 'Martin Scorsese']","['Illeana Douglas', 'Matt Dillon', 'Eric Stoltz', 'Bruce Davison', 'Patsy Kensit', 'John Turturro']",Larry Klein,Jean-Yves Escoffier,"['James Y. Kwei', 'Harvey Rosenstock', 'Thelma Schoonmaker']",Gramercy Pictures,"['September 13, 1996', '(', '1996-09-13', ')']",116 minutes,United States,English
1653,https://en.wikipedia.org/wiki/The_Grave_(film),-0.9373941810784994,https://www.imdb.com/title/tt0116446/,The Grave,Jonas Pate,"['Peter Glatzer', 'Scott Kalmbach', 'Donald Kushner', 'Peter Locke', 'Lawrence Mortorff']","['Craig Sheffer', 'Gabrielle Anwar', 'Josh Charles', 'Donal Logue', 'Keith David', 'John Diehl']",Alex Wurman,Frank Prinzi,Paul Trejo,New City Releasing,"['January 1996', '(', '1996-01', ')', '(Sundance)']",90 minutes,United States,English
1654,https://en.wikipedia.org/wiki/Gray%27s_Anatomy_(film),-0.9373941810784994,https://www.imdb.com/title/tt0116447/,Gray's Anatomy,Steven Soderbergh,John Hardy,Spalding Gray,Cliff Martinez,Elliot Davis,Susan Littenberg,IFC Films,"['September 11, 1996', '(', '1996-09-11', ')', '(', 'TIFF', ')', 'March 19, 1997', '(', '1997-03-19', ')', '(U.S.)']",80 minutes,"['United Kingdom', 'United States']",English
1655,https://en.wikipedia.org/wiki/The_Great_White_Hype,-0.9373941810784994,https://www.imdb.com/title/tt0116448/,The Great White Hype,Reginald Hudlin,"['Fred Berner', 'Joshua Donen']","['Samuel L. Jackson', 'Jeff Goldblum', 'Peter Berg', 'Jon Lovitz', 'Corbin Bernsen', 'Cheech Marin', 'Jamie Foxx', 'Damon Wayans']",Marcus Miller,,,20th Century Fox,"['May 3, 1996', '(', '1996-05-03', ')']",91 minutes,,English
1656,https://en.wikipedia.org/wiki/Hamlet_(1996_film),-0.9373941810784994,https://www.imdb.com/title/tt0116477/,Hamlet,Kenneth Branagh,David Barron,"['Kenneth Branagh', 'Julie Christie', 'Billy Crystal', 'Gérard Depardieu', 'Charlton Heston', 'Derek Jacobi', 'Jack Lemmon', 'Rufus Sewell', 'Robin Williams', 'Kate Winslet']",Patrick Doyle,Alex Thomson,Neil Farrell,Sony Pictures Releasing,"['25 December 1996', '(', '1996-12-25', ')']",242 minutes,"['United Kingdom', 'United States']",English
1657,https://en.wikipedia.org/wiki/Happy_Gilmore,-0.9373941810784994,https://www.imdb.com/title/tt0116483/,Happy Gilmore,Dennis Dugan,Robert Simonds,"['Adam Sandler', 'Christopher McDonald', 'Julie Bowen', 'Carl Weathers']",Mark Mothersbaugh,Arthur Albert,Jeff Gourson,Universal Pictures,"['February 16, 1996', '(', '1996-02-16', ')']",92 minutes,United States,English
1658,https://en.wikipedia.org/wiki/Hard_Eight_(film),-0.9373941810784994,https://www.imdb.com/title/tt0119256/,Hard Eight,Paul Thomas Anderson,"['Robert Jones', 'John Lyons']","['Philip Baker Hall', 'John C. Reilly', 'Gwyneth Paltrow', 'Samuel L. Jackson']","['Jon Brion', 'Michael Penn']",Robert Elswit,Barbara Tulliver,The Samuel Goldwyn Company,"['January 20, 1996', '(', '1996-01-20', ')', '(', 'Sundance Film Festival', ')', 'February 28, 1997', '(', '1997-02-28', ')', '(United States)']",102 minutes,United States,English
1659,https://en.wikipedia.org/wiki/Harriet_the_Spy_(film),-0.9373941810784994,https://www.imdb.com/title/tt0116493/,Harriet the Spy,Bronwen Hughes,"['Marykay Powell', 'Nava Levin']","['Michelle Trachtenberg', ""Rosie O'Donnell""]",Jamshied Sharifi,Francis Kenny,Debra Chiate,Paramount Pictures,"['July 10, 1996', '(', '1996-07-10', ')', '[1]']",102 minutes,United States,English
1660,https://en.wikipedia.org/wiki/Heaven%27s_Prisoners,-0.9373941810784994,https://www.imdb.com/title/tt0116508/,Heaven's Prisoners,Phil Joanou,"['Leslie Greif', 'Andre Morgan', 'Albert S. Ruddy']","['Alec Baldwin', 'Mary Stuart Masterson', 'Kelly Lynch', 'Teri Hatcher', 'Eric Roberts']",George Fenton,Harris Savides,William Steinkamp,"['New Line Cinema', '(US)', 'Rank Film Distributors', '(UK)']","['May 17, 1996', '(', '1996-05-17', ')']",132 minutes,United States,English
1661,https://en.wikipedia.org/wiki/Heidi_Fleiss:_Hollywood_Madam,-0.9373941810784994,https://www.imdb.com/title/tt0113283/,Hollywood Madam,Nick Broomfield,Nick Broomfield,,David Bergeaud,Paul Kloss,Susan J. Bloom,InPictures,"['December 27, 1995', '(', '1995-12-27', ')', '(USA)', 'February 9, 1996', '(', '1996-02-09', ')', '(UK)']",107 mins,"['United States', 'England', 'Canada', 'Germany', '[3]']",English
1662,https://en.wikipedia.org/wiki/Hellraiser:_Bloodline,-0.9373941810784994,https://www.imdb.com/title/tt0116514/,Hellraiser: Bloodline,"['Kevin Yagher', '(credited as', 'Alan Smithee', ')', 'Joe Chappelle', '(uncredited)']",Nancy Rae Stone,"['Bruce Ramsay', 'Valentina Vargas', 'Doug Bradley']",Daniel Licht,Gerry Lively,"['Randy Bricker', 'Rod Dean', 'Jim Prior']",Miramax Films,"['March 8, 1996', '(', '1996-03-08', ')']",85 minutes,United States,English
1663,https://en.wikipedia.org/wiki/High_School_High,-0.9373941810784994,https://www.imdb.com/title/tt0116531/,High School High,Hart Bochner,"['David Zucker', 'Robert LoCash', 'Gil Netter']","['Jon Lovitz', 'Tia Carrere', 'Mekhi Phifer', 'Louise Fletcher', 'Malinda Williams', 'Brian Hooks']",Ira Newborn,Vernon Layton,James R. Symons,TriStar Pictures,"['October 25, 1996', '(', '1996-10-25', ')']",86 minutes,United States,English
1664,https://en.wikipedia.org/wiki/Hollow_Point,-0.9373941810784994,https://www.imdb.com/title/tt0113313/,Hollow Point,Sidney J. Furie,,"['Thomas Ian Griffith', 'Tia Carrere', 'John Lithgow', 'Donald Sutherland']",Brahm Wenger,David Franco,Yves Langlois,"['October Films', 'Nu Image', 'Astral Films', 'Filmline International']",July 1996,102 min.,"['United States', 'Canada']",English
1665,https://en.wikipedia.org/wiki/Homeward_Bound_II:_Lost_in_San_Francisco,-0.9373941810784994,https://www.imdb.com/title/tt0116552/,Homeward Bound II:Lost in San Francisco,David R. Ellis,Barry Jossen,"['Robert Hays', 'Kim Greist', 'Veronica Lauren', 'Kevin Chevalia', 'Benj Thall']",Bruce Broughton,,,Buena Vista Pictures,"['March 8, 1996', '(', '1996-03-08', ')']",89 minutes,United States,English
1666,https://en.wikipedia.org/wiki/House_Arrest_(film),-0.9373941810784994,https://www.imdb.com/title/tt0116571/,House Arrest,Harry Winer,Harry Winer,"['Jamie Lee Curtis', 'Kevin Pollak', 'Jennifer Tilly', 'Christopher McDonald', 'Wallace Shawn', 'Ray Walston']",Bruce Broughton,Ueli Steiger,Ronald Roose,Metro-Goldwyn-Mayer,"August 14, 1996",108 minutes,United States,English
1667,https://en.wikipedia.org/wiki/The_Hunchback_of_Notre_Dame_(1996_film),-0.9373941810784994,https://www.imdb.com/title/tt0116583/,The Hunchback of Notre Dame,"['Gary Trousdale', 'Kirk Wise']",Don Hahn,"['Tom Hulce', 'Demi Moore', 'Heidi Mollenhauer', 'Tony Jay', 'Kevin Kline', 'Paul Kandel', 'Jason Alexander', 'Charles Kimbrough', 'Mary Wickes', 'David Ogden Stiers']",Alan Menken,,Ellen Keneshea,Buena Vista Pictures,"['June 21, 1996', '(', '1996-06-21', ')']",91 minutes,United States,English
1668,https://en.wikipedia.org/wiki/Hustler_White,-0.9373941810784994,https://www.imdb.com/title/tt0116587/,Hustler White,"['Rick Castro', 'Bruce La Bruce']",,"['Tony Ward', 'Bruce LaBruce']",,James Carman,Rider Siphron,"['Strand Releasing', ', ICA']",1996,79 mins,United States,English
1669,https://en.wikipedia.org/wiki/Hype!,-0.9373941810784994,https://www.imdb.com/title/tt0116589/,Hype!,Doug Pray,Steven Helvey,Numerous musicians,,Robert Bennett,"['Doug Pray', 'Joan Zapata']",Lions Gate Entertainment,"['November 8, 1996', '(', '1996-11-08', ')']",87 min.,USA,English
